c MST generated by Kruskal's Algorithm using Quick Sort
e 19818 51545 62
e 11728 70360 62
e 103 57234 62
e 7583 64153 62
e 24885 27639 62
e 15731 67918 62
e 48479 49170 62
e 3325 66652 62
e 4811 16468 62
e 57328 60604 62
e 34894 98028 62
e 8023 69782 62
e 58383 94028 62
e 45741 87286 62
e 5481 71268 62
e 33878 91726 62
e 32408 99513 62
e 58423 89636 62
e 46014 73431 62
e 31393 89208 62
e 8047 42366 62
e 51298 62997 62
e 14832 64118 62
e 16852 61710 62
e 20493 54943 62
e 66849 73163 62
e 33623 39010 62
e 22967 98080 62
e 41754 92660 62
e 60390 98287 62
e 53190 91439 62
e 34995 75931 62
e 18733 61845 62
e 12711 58321 62
e 51568 54993 62
e 176 81766 62
e 2256 99719 62
e 67079 75993 62
e 5476 27039 62
e 12696 55651 62
e 4497 9065 62
e 22326 97614 62
e 24479 85073 62
e 34376 62951 62
e 8452 87013 62
e 57009 94231 62
e 26416 47977 62
e 99099 99847 62
e 52489 60355 62
e 15852 74345 62
e 4062 28531 62
e 78573 91221 62
e 8092 8756 62
e 79180 94288 62
e 73919 75641 62
e 66391 88828 62
e 10778 74395 62
e 59537 98868 62
e 23396 43898 62
e 2343 77455 62
e 24654 97947 62
e 30638 76352 62
e 55965 75473 62
e 36120 88121 62
e 51785 60084 62
e 4033 69928 62
e 12951 30084 62
e 96856 99211 62
e 5461 71667 62
e 36114 81386 62
e 64139 89602 62
e 11367 84056 62
e 19249 67979 62
e 53756 96544 62
e 18710 51454 62
e 74411 79055 62
e 41930 84688 62
e 12568 83041 62
e 11370 74647 62
e 21246 51442 62
e 21626 43306 62
e 19257 92881 62
e 20064 41226 62
e 41586 62251 62
e 29784 85112 62
e 33096 73925 62
e 3335 80393 62
e 29761 45029 62
e 54900 97401 62
e 24748 90001 62
e 5872 64327 62
e 52671 64470 62
e 9289 70300 62
e 39044 49483 62
e 15593 42629 62
e 39661 82398 62
e 71367 80277 62
e 5838 95762 62
e 35686 83973 62
e 21301 30439 62
e 33070 50571 62
e 1604 8435 62
e 25689 52287 62
e 43591 96277 62
e 30361 93975 62
e 39988 85668 63
e 73479 79443 63
e 50825 85451 63
e 16941 41654 63
e 56954 99315 63
e 9186 21900 63
e 63468 79518 63
e 10725 35063 63
e 42984 82209 63
e 11762 21751 63
e 15350 31479 63
e 31366 85154 63
e 8148 86022 63
e 22870 67398 63
e 59025 99329 63
e 59057 86852 63
e 15384 63457 63
e 38390 78481 63
e 22897 37876 63
e 88215 99516 63
e 72417 90087 63
e 83145 92855 63
e 2264 29810 63
e 32205 93734 63
e 66276 85328 63
e 78251 99198 63
e 38442 70137 63
e 1245 88676 63
e 10866 20797 63
e 59465 89091 63
e 59480 90072 63
e 34068 51865 63
e 15500 30977 63
e 59503 66772 63
e 45615 70219 63
e 47663 82804 63
e 59536 89356 63
e 45579 89101 63
e 10928 20476 63
e 74883 90435 63
e 4151 95884 63
e 3205 19868 63
e 59761 93213 63
e 8229 56152 63
e 56515 91876 63
e 47477 82635 63
e 45518 94180 63
e 20349 22529 63
e 52064 98491 63
e 3187 29414 63
e 6942 55823 63
e 81118 91710 63
e 68927 98713 63
e 10065 37154 63
e 4959 10618 63
e 81074 91717 63
e 3102 49595 63
e 20285 84529 63
e 37709 70483 63
e 53289 88381 63
e 5527 10159 63
e 41343 66321 63
e 25390 40619 63
e 37684 90677 63
e 38739 98839 63
e 9953 88594 63
e 46702 91828 63
e 28390 31685 63
e 49948 91808 63
e 35891 47314 63
e 37671 71998 63
e 65925 82977 63
e 30130 60624 63
e 18003 73253 63
e 49821 86872 63
e 12246 21850 63
e 49806 85498 63
e 32400 80911 63
e 9913 16355 63
e 14531 76236 63
e 77658 90671 63
e 6661 55766 63
e 56012 91733 63
e 18391 98201 63
e 5326 40958 63
e 34407 36852 63
e 6629 13750 63
e 76464 90786 63
e 38890 73070 63
e 54347 84157 63
e 72752 76270 63
e 73677 75058 63
e 19223 56102 63
e 55971 65878 63
e 40155 46277 63
e 9554 13512 63
e 11349 90335 63
e 4347 16863 63
e 11363 23844 63
e 64 26429 63
e 22027 84960 63
e 14477 39160 63
e 52617 67018 63
e 65675 83876 63
e 865 49938 63
e 9079 53041 63
e 5484 85245 63
e 54008 92563 63
e 61498 86958 63
e 29760 97154 63
e 83700 91427 63
e 55752 99451 63
e 6355 14078 63
e 54531 91132 63
e 33068 88772 63
e 18685 98138 63
e 13971 33501 63
e 5733 30263 63
e 11469 73040 63
e 35655 92258 63
e 23659 77167 63
e 37472 47197 63
e 82043 92274 63
e 55533 89121 63
e 37468 99603 63
e 8654 94529 63
e 70238 94120 63
e 27348 65500 63
e 32774 97334 63
e 16175 97628 63
e 62157 86320 63
e 6183 72132 63
e 16191 34956 63
e 1614 15329 63
e 6137 83141 63
e 24568 46064 63
e 48391 63252 63
e 70215 80549 63
e 16272 81418 63
e 52958 68596 63
e 29395 88431 63
e 52990 83007 63
e 12370 33512 63
e 31936 74325 63
e 5992 17757 63
e 5981 9035 63
e 29328 77521 63
e 16345 25851 63
e 55336 92705 63
e 9327 35996 63
e 39414 88214 63
e 820 86286 63
e 3538 56856 63
e 24117 80913 63
e 45869 69024 63
e 8915 78269 63
e 32119 79517 63
e 22559 60191 63
e 57821 90535 63
e 79451 79536 63
e 40279 93948 63
e 16 49799 63
e 10636 13371 63
e 38136 57497 63
e 4783 18242 63
e 79461 93958 63
e 49019 81437 63
e 66570 85843 63
e 38044 63526 63
e 8756 12608 63
e 22513 90806 63
e 2986 87549 63
e 16784 53114 63
e 23998 58242 63
e 15152 58227 63
e 31146 55815 63
e 2218 23359 63
e 3057 20376 63
e 28786 53886 63
e 7930 46143 63
e 17641 38050 63
e 7568 30640 63
e 14907 76352 63
e 29073 76966 63
e 31286 99479 63
e 33689 88614 63
e 10493 75459 63
e 2923 54230 64
e 25848 60041 64
e 27354 66031 64
e 25530 33111 64
e 25487 28587 64
e 25268 73926 64
e 25257 56274 64
e 95153 99038 64
e 25177 95735 64
e 94681 94788 64
e 28890 44009 64
e 24226 54732 64
e 24172 32476 64
e 23723 72478 64
e 29579 35890 64
e 23689 48796 64
e 23673 42233 64
e 29768 81523 64
e 29825 52383 64
e 23462 78885 64
e 30018 85416 64
e 30104 40259 64
e 31139 71282 64
e 412 60027 64
e 31324 41093 64
e 22343 57592 64
e 22299 89278 64
e 22179 91041 64
e 31557 73348 64
e 31672 44847 64
e 21710 81393 64
e 32247 43279 64
e 33145 51311 64
e 20954 77693 64
e 20724 61804 64
e 20716 40184 64
e 33780 79574 64
e 20481 93616 64
e 34249 86322 64
e 34443 85548 64
e 20038 83818 64
e 19703 33232 64
e 35070 81481 64
e 35420 92264 64
e 36183 44673 64
e 36231 88814 64
e 18840 96725 64
e 18537 32093 64
e 18500 46419 64
e 37119 40805 64
e 37328 48705 64
e 18187 49291 64
e 37598 68358 64
e 17914 57758 64
e 17834 30330 64
e 17638 71078 64
e 84832 85945 64
e 17412 32303 64
e 17295 79172 64
e 39279 65359 64
e 26530 75570 64
e 39576 70615 64
e 39643 57614 64
e 39676 49793 64
e 39734 64424 64
e 40197 93813 64
e 40258 87452 64
e 40277 70298 64
e 1164 19125 64
e 40784 71902 64
e 83187 92377 64
e 15418 52857 64
e 15391 82705 64
e 41937 60620 64
e 42048 54215 64
e 15087 41791 64
e 15000 34356 64
e 14993 41144 64
e 14978 20298 64
e 1308 4272 64
e 43045 51359 64
e 14631 39162 64
e 43363 77041 64
e 43673 48992 64
e 14310 30506 64
e 14199 42587 64
e 13919 14548 64
e 44909 58345 64
e 1457 86688 64
e 13646 30227 64
e 45084 87557 64
e 45156 69931 64
e 13539 65664 64
e 45306 95745 64
e 45431 91312 64
e 13347 92807 64
e 13021 19901 64
e 46303 85280 64
e 46471 88981 64
e 46611 91116 64
e 1567 99823 64
e 12741 82521 64
e 12668 43777 64
e 47788 53471 64
e 12143 67469 64
e 47912 81956 64
e 47993 63976 64
e 11837 43177 64
e 80141 91501 64
e 49078 60169 64
e 11476 97853 64
e 11432 66772 64
e 49345 87400 64
e 11407 89500 64
e 49720 60594 64
e 49943 95953 64
e 50112 61361 64
e 11036 34304 64
e 50496 83552 64
e 51220 99724 64
e 52078 53319 64
e 9783 18277 64
e 52936 77933 64
e 52937 63485 64
e 53034 95290 64
e 9652 52660 64
e 53168 55481 64
e 53181 66080 64
e 53688 85232 64
e 9261 59797 64
e 55331 92444 64
e 55642 65984 64
e 55888 94325 64
e 8354 14409 64
e 8242 61105 64
e 56837 79142 64
e 77273 97921 64
e 57888 76527 64
e 7691 87097 64
e 7671 76109 64
e 58609 71920 64
e 7356 68953 64
e 76875 87476 64
e 59206 89763 64
e 6973 20429 64
e 6916 79446 64
e 60534 76108 64
e 60919 84491 64
e 2365 49192 64
e 61500 63233 64
e 6392 80087 64
e 61681 76530 64
e 6339 78846 64
e 6323 14780 64
e 26561 86072 64
e 62145 91784 64
e 5931 83635 64
e 5755 36576 64
e 5681 67818 64
e 63839 92812 64
e 5457 82603 64
e 75693 97549 64
e 64526 81763 64
e 75674 89324 64
e 4986 85994 64
e 4682 83595 64
e 4640 14635 64
e 2648 77424 64
e 68338 97707 64
e 4081 11943 64
e 4070 45317 64
e 74665 91841 64
e 3916 73433 64
e 70219 99588 64
e 70506 84091 64
e 71338 93013 64
e 71339 80920 64
e 3469 47348 64
e 3278 86573 64
e 3261 52099 64
e 3243 62826 64
e 72497 92087 64
e 72699 93228 64
e 73602 99673 64
e 58634 87543 65
e 6207 77643 65
e 91885 92759 65
e 38801 60777 65
e 30081 62151 65
e 12810 37733 65
e 8405 32469 65
e 3543 47400 65
e 3637 28217 65
e 41127 45654 65
e 83555 88345 65
e 38898 40910 65
e 53480 81690 65
e 58777 62148 65
e 10841 31848 65
e 8416 47620 65
e 14217 31295 65
e 1380 96584 65
e 31682 60890 65
e 14708 67123 65
e 22394 64767 65
e 61271 84710 65
e 14737 41378 65
e 2108 80826 65
e 45771 91453 65
e 1382 11116 65
e 18302 82766 65
e 8477 93909 65
e 406 48550 65
e 24868 78294 65
e 4759 27752 65
e 28185 31955 65
e 16524 86795 65
e 2610 10153 65
e 66803 84501 65
e 7818 62253 65
e 64688 70584 65
e 24942 77683 65
e 42921 67587 65
e 23234 33564 65
e 43881 55282 65
e 2158 75885 65
e 24166 86293 65
e 59347 78505 65
e 90275 93321 65
e 922 41344 65
e 4659 81940 65
e 37413 80472 65
e 42850 84077 65
e 30186 78089 65
e 44460 96836 65
e 14901 61815 65
e 31822 80621 65
e 43431 73041 65
e 55652 72196 65
e 11895 45425 65
e 30281 36510 65
e 43427 54921 65
e 29078 32509 65
e 19929 58372 65
e 1679 86396 65
e 55586 70955 65
e 31859 67567 65
e 3123 64110 65
e 45734 56978 65
e 11552 93624 65
e 84465 84620 65
e 17760 37671 65
e 52193 65166 65
e 37636 42311 65
e 67445 99797 65
e 39289 55358 65
e 46365 82086 65
e 33763 34368 65
e 7951 74163 65
e 44503 80088 65
e 26640 38435 65
e 72638 73660 65
e 16326 26073 65
e 19965 58227 65
e 22960 68657 65
e 31921 99406 65
e 49238 49684 65
e 34677 39118 65
e 51383 66882 65
e 1823 68474 65
e 84479 88127 65
e 63499 76994 65
e 5785 42777 65
e 8776 82868 65
e 30992 96816 65
e 9777 48003 65
e 17696 18076 65
e 46483 52934 65
e 40001 57201 65
e 20042 87788 65
e 39843 71209 65
e 75419 93629 65
e 23575 25063 65
e 73721 85254 65
e 20745 50892 65
e 24583 32149 65
e 80313 90025 65
e 42299 44457 65
e 3280 92474 65
e 26778 48035 65
e 79271 91662 65
e 20873 33120 65
e 42201 68866 65
e 19427 93798 65
e 42159 78899 65
e 8904 66844 65
e 92757 95528 65
e 16774 96813 65
e 1557 83194 65
e 1078 29509 65
e 11307 44984 65
e 39859 77534 65
e 16500 89789 65
e 78933 94503 65
e 5900 82805 65
e 26829 29027 65
e 38312 50200 65
e 20536 51265 65
e 38328 70114 65
e 36946 85992 65
e 17537 41919 65
e 19225 74078 65
e 77089 79444 65
e 87637 99578 65
e 34399 74051 65
e 30218 59200 65
e 19141 78825 65
e 9022 16804 65
e 38415 87717 65
e 4059 57786 65
e 14574 80413 65
e 5936 81555 65
e 85391 94705 65
e 86549 90808 65
e 58343 74602 65
e 17116 24023 65
e 866 39588 65
e 4034 42230 65
e 32943 60658 65
e 4012 56387 65
e 91014 93173 65
e 18523 83066 65
e 23281 28868 65
e 41697 58573 65
e 31509 94638 65
e 20933 48625 65
e 13107 98516 65
e 41660 44250 65
e 3956 60539 65
e 64216 88748 65
e 17962 96126 65
e 47037 65101 65
e 35012 47434 65
e 62825 69607 65
e 58436 72337 65
e 795 80773 65
e 76074 88320 65
e 26373 52146 65
e 20482 58472 65
e 16051 85106 65
e 10726 26146 65
e 87728 89948 65
e 48656 84229 65
e 49971 56996 65
e 58472 97134 65
e 54160 61581 65
e 48325 52730 65
e 32458 83553 65
e 21243 28702 65
e 58862 70564 65
e 6025 36981 65
e 41448 57041 65
e 51347 57327 65
e 48664 49870 65
e 62647 91389 65
e 15670 33160 65
e 9872 26300 65
e 26411 82553 65
e 32520 71652 65
e 16970 70360 65
e 22801 50655 65
e 50727 77794 65
e 25682 42853 65
e 23780 65917 65
e 61874 80374 65
e 25691 36896 65
e 53891 97505 65
e 73702 77327 65
e 9321 25831 65
e 14211 67960 65
e 9524 32896 65
e 21323 69453 65
e 7341 36057 65
e 70434 98799 65
e 71245 85561 65
e 12136 12614 65
e 58699 91929 65
e 45342 81375 65
e 40989 42238 65
e 9482 64984 65
e 25069 94865 66
e 4505 5600 66
e 13750 88263 66
e 40937 74312 66
e 3083 95202 66
e 75363 79665 66
e 35692 46863 66
e 55290 92229 66
e 17544 34914 66
e 4448 28513 66
e 4935 54632 66
e 32182 78299 66
e 62313 95676 66
e 23765 86156 66
e 22818 40795 66
e 2984 87116 66
e 41561 51308 66
e 40869 45985 66
e 18835 78590 66
e 8747 9698 66
e 31247 63546 66
e 77904 82419 66
e 27234 62121 66
e 526 94789 66
e 37568 47728 66
e 18667 53411 66
e 58814 69222 66
e 433 21598 66
e 26150 86837 66
e 83869 97301 66
e 71205 90270 66
e 29550 42398 66
e 41539 58578 66
e 28871 72325 66
e 39215 74958 66
e 80791 93017 66
e 67958 88475 66
e 35465 89219 66
e 50623 87268 66
e 21846 23701 66
e 18 24553 66
e 45232 70356 66
e 8806 24340 66
e 46068 76480 66
e 58284 75698 66
e 47146 53626 66
e 83857 99921 66
e 22316 85234 66
e 16557 50104 66
e 74503 97870 66
e 71537 75289 66
e 71110 92389 66
e 8811 39944 66
e 49361 62637 66
e 11884 46123 66
e 26224 56211 66
e 41868 56644 66
e 32707 70025 66
e 46049 55452 66
e 29929 89686 66
e 24056 76556 66
e 18205 18848 66
e 45287 88230 66
e 71044 95212 66
e 32953 46298 66
e 64247 64489 66
e 18236 51682 66
e 12998 60325 66
e 73306 79973 66
e 24518 92716 66
e 24284 94577 66
e 28284 34962 66
e 47899 72642 66
e 64405 68143 66
e 37370 51443 66
e 82468 92284 66
e 16969 62571 66
e 37813 64466 66
e 8033 16140 66
e 49405 89009 66
e 14223 66137 66
e 904 79052 66
e 14552 56341 66
e 77657 88823 66
e 9244 40302 66
e 1041 85251 66
e 35473 94818 66
e 15558 71418 66
e 72204 99110 66
e 47856 67425 66
e 22049 50089 66
e 48829 51452 66
e 38591 56430 66
e 43003 45443 66
e 14776 39667 66
e 8052 87321 66
e 47998 81152 66
e 85542 87295 66
e 47807 88907 66
e 20873 38293 66
e 48859 77900 66
e 31724 93506 66
e 37897 65086 66
e 55007 60132 66
e 23865 59608 66
e 8054 66743 66
e 5838 54283 66
e 24186 38064 66
e 8497 96614 66
e 31749 59500 66
e 22561 86704 66
e 15570 46849 66
e 8862 53948 66
e 48255 69335 66
e 73705 94332 66
e 18507 75488 66
e 21825 60173 66
e 29181 86340 66
e 2226 76986 66
e 84194 88429 66
e 5351 27262 66
e 36995 86708 66
e 30242 87333 66
e 55785 56695 66
e 80604 99196 66
e 49494 86529 66
e 35476 53746 66
e 16651 67383 66
e 13452 61286 66
e 48096 59054 66
e 41388 92519 66
e 2676 33617 66
e 32082 34124 66
e 7646 85620 66
e 17149 68365 66
e 63251 80206 66
e 67089 76108 66
e 13366 58564 66
e 36783 38803 66
e 23431 67976 66
e 90448 95120 66
e 13933 56296 66
e 10494 65877 66
e 54278 91609 66
e 22744 47158 66
e 50772 99496 66
e 4237 71439 66
e 24131 25361 66
e 13269 64857 66
e 14630 49829 66
e 58371 72134 66
e 90073 96322 66
e 31028 43470 66
e 32147 59179 66
e 16815 95662 66
e 26334 93448 66
e 38616 43282 66
e 55549 97469 66
e 33363 42353 66
e 6742 58189 66
e 21925 61699 66
e 53160 64618 66
e 36114 42060 66
e 16169 46327 66
e 72785 85839 66
e 21159 61299 66
e 12244 66253 66
e 2043 54437 66
e 3151 8391 66
e 13913 52949 66
e 51787 76093 66
e 68606 98577 66
e 61769 78089 66
e 36726 69996 66
e 75111 85309 66
e 4165 31818 66
e 88528 94078 66
e 7946 22239 66
e 10754 36203 66
e 63545 84723 66
e 21617 75280 66
e 4538 73676 66
e 7725 16307 66
e 28467 44508 66
e 8143 59322 66
e 52715 53831 66
e 58408 88680 66
e 17555 55294 66
e 32168 39841 66
e 51390 91658 66
e 24247 80785 66
e 9297 76880 66
e 6199 39804 67
e 30322 52002 67
e 37599 93356 67
e 7978 18496 67
e 19652 74875 67
e 23403 34486 67
e 28825 61859 67
e 14437 86525 67
e 56820 63243 67
e 43638 60489 67
e 48276 59069 67
e 5393 9875 67
e 48256 68013 67
e 73188 99431 67
e 39770 56877 67
e 6890 22004 67
e 91444 95389 67
e 81162 94589 67
e 60085 83348 67
e 52615 91503 67
e 26632 78452 67
e 23526 27997 67
e 51064 54927 67
e 52700 55493 67
e 45663 47703 67
e 12673 99656 67
e 3226 55956 67
e 7216 7901 67
e 9762 87608 67
e 88670 97627 67
e 59186 98888 67
e 10394 74308 67
e 9753 40373 67
e 3265 98278 67
e 10638 53496 67
e 607 58064 67
e 40553 41563 67
e 12781 20331 67
e 832 50103 67
e 10546 92855 67
e 1520 52449 67
e 13401 35671 67
e 6355 63007 67
e 45 66130 67
e 20908 47865 67
e 53114 73643 67
e 50827 63357 67
e 343 1074 67
e 25955 98619 67
e 33910 93091 67
e 19128 80606 67
e 35980 94437 67
e 20478 85543 67
e 76925 79848 67
e 40843 45419 67
e 1952 56494 67
e 21250 37119 67
e 21288 70104 67
e 18718 53023 67
e 40951 43575 67
e 6271 67056 67
e 53403 67796 67
e 19258 54895 67
e 7345 21791 67
e 15931 39761 67
e 13509 98053 67
e 61984 89884 67
e 32674 47941 67
e 1790 32579 67
e 7364 9101 67
e 34077 43532 67
e 70693 98255 67
e 16738 88084 67
e 50418 53687 67
e 32649 71088 67
e 50403 87036 67
e 38802 69589 67
e 21396 74329 67
e 15767 35947 67
e 13553 70565 67
e 29536 79459 67
e 20753 62091 67
e 15753 32675 67
e 78398 92491 67
e 62229 67677 67
e 29521 76499 67
e 32555 93184 67
e 62335 85628 67
e 38703 80508 67
e 16433 30238 67
e 22779 65450 67
e 62521 76195 67
e 11082 91767 67
e 45083 81004 67
e 19317 71737 67
e 27311 32370 67
e 7486 72662 67
e 23875 68370 67
e 49963 86732 67
e 6726 82180 67
e 80 37035 67
e 15564 35886 67
e 25528 27970 67
e 41618 61511 67
e 27405 99970 67
e 11168 66126 67
e 39361 77662 67
e 7 12776 67
e 7523 12299 67
e 35580 56474 67
e 25492 95404 67
e 27483 84726 67
e 25454 46968 67
e 29282 64754 67
e 9062 68522 67
e 4049 51871 67
e 22730 84067 67
e 58320 83243 67
e 7554 92731 67
e 19393 25428 67
e 69108 70303 67
e 669 52196 67
e 10118 60143 67
e 32206 52006 67
e 17548 79213 67
e 77095 81232 67
e 13756 69803 67
e 77096 83949 67
e 59502 62359 67
e 18473 81862 67
e 38302 98476 67
e 9881 84220 67
e 25271 31248 67
e 51999 71364 67
e 25265 60944 67
e 23466 23977 67
e 38210 77828 67
e 49477 83002 67
e 68200 71096 67
e 68154 86020 67
e 15136 61110 67
e 55102 61929 67
e 77940 80913 67
e 15108 71339 67
e 4390 15028 67
e 2322 90020 67
e 10504 12780 67
e 1729 29756 67
e 7698 54867 67
e 5783 98138 67
e 55288 74258 67
e 13217 26697 67
e 31943 78325 67
e 7152 73451 67
e 25073 64047 67
e 13877 85267 67
e 57896 92938 67
e 67460 81171 67
e 49179 56068 67
e 7751 13318 67
e 11551 62033 67
e 49096 56247 67
e 37981 78728 67
e 94462 98514 67
e 76440 86801 67
e 14886 96432 67
e 7806 66168 67
e 94285 98826 67
e 4713 9649 67
e 48933 90849 67
e 13989 25360 67
e 55938 86024 67
e 48873 64362 67
e 7853 24489 67
e 22534 78102 67
e 5587 9188 67
e 24833 38506 67
e 28270 36355 67
e 56037 64117 67
e 17923 79749 67
e 37778 91714 67
e 31655 74297 67
e 66226 72932 67
e 47945 67951 67
e 19538 91777 67
e 36344 93067 67
e 43220 84897 67
e 22503 68968 67
e 66014 93357 67
e 30199 78351 67
e 11791 68336 67
e 8304 80230 67
e 14586 49658 67
e 56611 67569 67
e 65612 80149 67
e 82435 85633 67
e 65559 79152 67
e 43466 92540 67
e 31442 89195 68
e 62741 86549 68
e 89354 97225 68
e 806 96740 68
e 29142 34396 68
e 41334 52376 68
e 77080 77693 68
e 5141 82690 68
e 51556 97967 68
e 41861 45399 68
e 10967 65795 68
e 17692 24054 68
e 6968 87962 68
e 970 23496 68
e 18956 98978 68
e 57976 71722 68
e 50995 68759 68
e 65842 74781 68
e 7438 43688 68
e 1649 73849 68
e 9461 98832 68
e 11255 97526 68
e 20038 63996 68
e 58760 64753 68
e 21704 97670 68
e 23608 45787 68
e 17673 72427 68
e 45593 93023 68
e 31631 66285 68
e 33406 90878 68
e 4095 64882 68
e 27552 72854 68
e 30469 68917 68
e 35522 40100 68
e 36945 74276 68
e 21725 75608 68
e 27815 90102 68
e 44782 71326 68
e 72169 75954 68
e 71813 92729 68
e 36585 37125 68
e 72163 85625 68
e 8870 37202 68
e 21167 96459 68
e 4334 39594 68
e 11274 19867 68
e 5843 73179 68
e 41974 87708 68
e 39377 95869 68
e 3340 12178 68
e 84154 90641 68
e 97 97848 68
e 1282 33598 68
e 12647 93502 68
e 17058 62737 68
e 90693 97883 68
e 56416 65183 68
e 3554 48817 68
e 14176 96813 68
e 59815 60249 68
e 72129 73786 68
e 27626 52239 68
e 18568 55663 68
e 15238 85277 68
e 10480 92436 68
e 59637 60134 68
e 33028 49099 68
e 9346 29942 68
e 29889 49796 68
e 49990 69438 68
e 57190 79561 68
e 3726 38868 68
e 5870 49766 68
e 7238 53064 68
e 58169 91609 68
e 43636 93733 68
e 18927 86071 68
e 3308 52341 68
e 39139 71306 68
e 36458 67018 68
e 23512 58401 68
e 6367 35503 68
e 70176 70340 68
e 21743 47034 68
e 21353 55087 68
e 41085 55498 68
e 11134 19252 68
e 88970 91527 68
e 34892 56222 68
e 575 46312 68
e 83294 99480 68
e 29665 49140 68
e 20979 25288 68
e 18246 65350 68
e 30684 92790 68
e 50128 79108 68
e 11721 90010 68
e 8126 15139 68
e 31668 75754 68
e 5401 16678 68
e 13453 87612 68
e 75731 79291 68
e 32884 72222 68
e 36846 62832 68
e 41579 85447 68
e 93316 97362 68
e 41372 66634 68
e 13464 80310 68
e 73845 80219 68
e 69654 86035 68
e 26956 85153 68
e 91879 94239 68
e 43078 94761 68
e 20868 61645 68
e 8112 51446 68
e 399 56931 68
e 24863 90011 68
e 1662 94930 68
e 7454 89666 68
e 63934 77200 68
e 77298 92747 68
e 420 54876 68
e 22148 39477 68
e 10245 53551 68
e 15672 78772 68
e 24481 93643 68
e 5382 96151 68
e 64900 89067 68
e 86750 90920 68
e 33159 38593 68
e 73842 96518 68
e 10524 96743 68
e 8129 37801 68
e 65210 85865 68
e 53340 91161 68
e 42935 82208 68
e 23491 29696 68
e 11982 87041 68
e 35980 47218 68
e 18646 67873 68
e 55728 72556 68
e 37415 51521 68
e 25666 91788 68
e 16502 76397 68
e 28368 35544 68
e 29308 59846 68
e 45062 98641 68
e 39515 46480 68
e 33279 59410 68
e 2311 46821 68
e 13073 40317 68
e 13067 24089 68
e 16015 21470 68
e 40971 78657 68
e 6885 74458 68
e 23301 71488 68
e 60128 92363 68
e 30457 79265 68
e 40904 48191 68
e 13529 59556 68
e 23411 76909 68
e 30517 35232 68
e 4616 22153 68
e 2852 96107 68
e 75903 78428 68
e 25007 36294 68
e 49826 58299 68
e 2796 88274 68
e 8362 30291 68
e 3389 83800 68
e 52646 75781 68
e 4579 18214 68
e 49099 88947 68
e 81993 83525 68
e 29662 41851 68
e 9205 19817 68
e 12708 37754 68
e 35098 81373 68
e 8668 10027 68
e 16350 43580 68
e 4500 38424 68
e 27493 66658 68
e 45052 52044 68
e 19640 74409 68
e 24760 81124 68
e 67630 69204 68
e 47462 64557 68
e 44588 81739 68
e 2299 2932 68
e 52473 79307 68
e 52069 87105 68
e 965 92515 68
e 13867 63037 68
e 15936 26513 68
e 72570 77414 68
e 9359 92530 68
e 21176 85660 68
e 2270 20807 68
e 34650 68034 68
e 38432 92582 68
e 11110 81498 68
e 35918 90428 68
e 18789 80316 68
e 7200 38480 68
e 22940 64452 68
e 79347 93028 68
e 37693 76184 68
e 15070 80733 68
e 15436 91791 68
e 22725 51672 68
e 31116 31246 68
e 17698 37685 68
e 54506 69681 68
e 10918 64011 68
e 20623 67178 68
e 38987 90329 69
e 46095 47798 69
e 15707 49004 69
e 62372 81957 69
e 60669 71835 69
e 16003 56388 69
e 32499 45503 69
e 1113 8149 69
e 6482 51523 69
e 9221 87041 69
e 25923 39314 69
e 19309 60452 69
e 9579 82376 69
e 5499 18565 69
e 6051 92334 69
e 19088 76890 69
e 54134 64994 69
e 20273 42356 69
e 19318 98418 69
e 89148 89399 69
e 17420 22672 69
e 9605 90295 69
e 15623 51757 69
e 29398 71044 69
e 83320 95009 69
e 34273 88886 69
e 27333 41460 69
e 26417 38149 69
e 38534 68288 69
e 69704 99494 69
e 28953 50517 69
e 39529 93805 69
e 41584 79770 69
e 2391 62474 69
e 15574 93427 69
e 44955 94440 69
e 82359 83933 69
e 21585 97732 69
e 91247 97776 69
e 84264 99274 69
e 69523 70369 69
e 15552 30625 69
e 84858 88139 69
e 27421 97537 69
e 19235 83085 69
e 40265 87150 69
e 17467 30867 69
e 3985 52223 69
e 29681 59586 69
e 3404 29663 69
e 47427 93252 69
e 22330 57700 69
e 6582 20641 69
e 75460 80140 69
e 84209 95863 69
e 60040 70842 69
e 59071 81651 69
e 17482 69560 69
e 22883 89400 69
e 23617 50714 69
e 69194 69263 69
e 29281 61109 69
e 90086 99595 69
e 22178 39343 69
e 1071 88848 69
e 7019 24757 69
e 71764 87371 69
e 47485 94454 69
e 9654 66480 69
e 33720 88434 69
e 71793 83342 69
e 78146 80811 69
e 13725 40057 69
e 17963 82386 69
e 36926 44885 69
e 73668 84828 69
e 49698 69821 69
e 11799 80236 69
e 29266 90314 69
e 38386 71219 69
e 346 40472 69
e 17538 49136 69
e 48611 87320 69
e 82483 82566 69
e 4168 19698 69
e 33587 72225 69
e 61629 69130 69
e 18795 67287 69
e 50932 57514 69
e 58176 85372 69
e 26038 81276 69
e 46933 63810 69
e 49540 93986 69
e 241 37345 69
e 59128 92764 69
e 52253 92466 69
e 23464 44719 69
e 19409 61763 69
e 86579 90652 69
e 91857 99337 69
e 24024 52169 69
e 4268 23908 69
e 46171 81694 69
e 68370 70293 69
e 54906 95908 69
e 10381 28102 69
e 42202 86795 69
e 42206 76934 69
e 1860 43095 69
e 113 70887 69
e 26520 72157 69
e 48020 51185 69
e 40522 97308 69
